card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
6040,112,MASTERCARD,DEBIT,5640702051187580,05/01/20,931,YES,1,16320,12/01/11,2011
4398,112,VISA,DEBIT,4992803371205190,12/01/23,569,YES,2,13060,08/01/12,2012
1134,112,AMEX,CREDIT,302014253634948,03/01/22,649,YES,2,8900,02/01/08,2015
4339,112,VISA,DEBIT,4630099263440870,06/01/21,412,YES,2,10517,08/01/10,2014
3470,112,MASTERCARD,DEBIT,5374280583814630,12/01/24,56,NO,2,13245,06/01/10,2012
5378,369,MASTERCARD,DEBIT (PREPAID),5446800304569120,01/01/23,445,YES,1,90,11/01/02,2009
2779,369,MASTERCARD,DEBIT (PREPAID),5156265505747460,12/01/23,637,YES,1,72,04/01/18,2018
2982,369,VISA,DEBIT,4294953678019550,04/01/13,826,YES,1,18280,05/01/08,2011
2443,369,MASTERCARD,CREDIT,5146321258920930,11/01/21,990,NO,1,13600,04/01/03,2012
2889,994,VISA,DEBIT,4992900043507940,05/01/21,759,YES,1,12778,05/01/05,2010
4008,994,MASTERCARD,DEBIT,5105306234690030,07/01/21,820,YES,1,12917,07/01/13,2013
50,994,MASTERCARD,CREDIT,5313764903937410,08/01/07,767,YES,2,6000,01/01/04,2010
3243,994,VISA,DEBIT,4700657272928280,06/01/23,777,YES,2,8874,06/01/02,2012
3904,994,VISA,DEBIT,4580268631896000,09/01/15,809,YES,2,4322,07/01/09,2013
3734,994,MASTERCARD,DEBIT,5489321492149950,05/01/24,649,YES,1,9219,07/01/05,2008
5367,994,MASTERCARD,DEBIT,5465749251061860,09/01/21,326,YES,1,6088,11/01/01,2005
1403,1592,AMEX,CREDIT,357520397345697,01/01/22,371,YES,2,20800,02/01/20,2020
1844,1592,VISA,CREDIT,4346868490904980,11/01/20,171,YES,2,12700,02/01/20,2020
1845,1592,VISA,DEBIT (PREPAID),4656354454428690,02/01/20,733,YES,2,76,02/01/20,2020
3346,1029,MASTERCARD,DEBIT,5044033311360210,04/01/12,274,YES,2,12760,06/01/07,2009
5285,1029,DISCOVER,CREDIT,6303613152539120,09/01/21,328,YES,1,3600,10/01/14,2014
3471,1029,MASTERCARD,DEBIT,5986920336497200,09/01/23,114,NO,2,15894,06/01/10,2010
1846,1680,VISA,CREDIT,4041948266255610,09/01/20,531,YES,2,11500,02/01/20,2020
5325,1680,VISA,DEBIT,4632545212498670,08/01/23,330,YES,2,21439,10/01/17,2017
5460,1052,MASTERCARD,DEBIT,5000065227125900,10/01/18,388,YES,1,32165,11/01/06,2014
3651,1052,MASTERCARD,DEBIT,5750094419099840,09/01/24,433,YES,2,12346,07/01/98,2006
3273,494,MASTERCARD,CREDIT,5445638120890620,10/01/21,265,YES,2,13500,06/01/04,2014
2333,494,VISA,CREDIT,4633191730342520,07/01/23,779,YES,2,12700,03/01/14,2014
1847,494,VISA,DEBIT,4578081011383130,01/01/24,45,YES,1,29335,02/01/20,2020
2890,94,VISA,DEBIT,4044839537020410,07/01/23,113,YES,1,16962,05/01/05,2010
3313,94,MASTERCARD,DEBIT,5468915979157790,05/01/07,571,YES,2,17007,06/01/06,2009
3931,425,MASTERCARD,DEBIT,5551364240063140,02/01/21,192,YES,1,43673,07/01/10,2011
6133,425,MASTERCARD,DEBIT,5309902802047020,02/01/20,972,YES,1,43973,12/01/17,2017
4447,425,MASTERCARD,DEBIT,5293051567146080,05/01/18,166,YES,1,28069,08/01/15,2015
5149,425,MASTERCARD,DEBIT,5795853820688580,11/01/23,426,YES,1,30366,10/01/09,2009
2492,1720,VISA,DEBIT,4063551913220530,05/01/20,737,YES,2,1241,04/01/05,2014
2642,1699,MASTERCARD,DEBIT (PREPAID),5899056864789400,01/01/20,49,YES,1,70,04/01/10,2010
2204,1699,VISA,DEBIT,4695324850759950,08/01/22,519,YES,1,60610,03/01/08,2008
4245,1699,MASTERCARD,DEBIT,5384665641390050,05/01/22,508,YES,1,50961,08/01/08,2010
4437,1699,VISA,DEBIT,4913546275337010,10/01/20,412,YES,1,31896,08/01/14,2014
5043,1699,AMEX,CREDIT,368846035942355,10/01/13,144,YES,1,30500,10/01/06,2007
5593,1699,AMEX,CREDIT,304049639672368,10/01/15,923,YES,2,19300,11/01/10,2010
1018,1699,MASTERCARD,CREDIT,5782316964774490,06/01/06,758,YES,1,24600,02/01/03,2013
2922,1495,AMEX,CREDIT,324324340319414,07/01/16,548,YES,1,15700,05/01/07,2013
4941,1495,VISA,DEBIT (PREPAID),4980389315137730,08/01/22,222,YES,2,22,10/01/99,2016
2071,1495,VISA,CREDIT,4455799501123940,05/01/07,651,YES,1,3100,03/01/04,2011
3531,1495,VISA,DEBIT,4211342868154020,04/01/19,108,YES,1,42241,06/01/11,2012
5767,1495,VISA,DEBIT,4126791237469970,07/01/20,502,YES,1,25497,12/01/00,2012
1568,1495,MASTERCARD,DEBIT,5545501337471540,02/01/20,42,YES,1,28188,02/01/20,2020
2099,1495,VISA,CREDIT,4763707007052280,04/01/20,329,NO,2,14300,03/01/05,2012
548,1005,MASTERCARD,DEBIT,5297814036761840,11/01/20,436,YES,2,12035,01/01/20,2020
1569,439,MASTERCARD,CREDIT,5332016559235670,02/01/20,171,YES,2,10800,02/01/20,2020
2762,439,MASTERCARD,DEBIT,5427056152561930,05/01/20,439,NO,1,16332,04/01/16,2016
5172,1285,VISA,DEBIT,4114452714679730,12/01/21,613,YES,2,6724,10/01/09,2011
3216,1285,MASTERCARD,DEBIT,5607772753172560,12/01/23,609,YES,2,20933,06/01/00,2014
2180,1973,MASTERCARD,DEBIT,5905311924160310,08/01/20,400,YES,1,25253,03/01/08,2008
1284,1973,VISA,DEBIT,4175483090792330,04/01/21,147,YES,2,13202,02/01/11,2011
2342,1973,MASTERCARD,DEBIT (PREPAID),5368860011761090,03/01/20,207,YES,2,78,03/01/15,2015
2879,1973,MASTERCARD,DEBIT,5700569085858750,01/01/21,37,YES,1,16441,05/01/05,2008
549,448,MASTERCARD,CREDIT,5114662442047900,02/01/21,247,YES,2,7200,01/01/20,2020
4633,1907,MASTERCARD,DEBIT,5904516440918620,09/01/23,838,YES,1,8342,09/01/07,2009
550,1907,MASTERCARD,CREDIT,5873879871800490,09/01/21,895,YES,2,5700,01/01/20,2020
2660,73,VISA,CREDIT,4813468957928980,03/01/20,563,YES,1,14300,04/01/10,2010
2720,73,VISA,DEBIT,4782359944930740,06/01/24,12,NO,1,17252,04/01/13,2013
4713,73,MASTERCARD,CREDIT,5049713217655200,07/01/23,980,YES,1,11900,09/01/09,2012
4323,1097,MASTERCARD,DEBIT,5064803986712490,01/01/22,477,YES,1,10445,08/01/10,2010
4324,1097,MASTERCARD,DEBIT (PREPAID),5101374030372410,05/01/11,237,YES,1,73,08/01/10,2010
4690,1097,VISA,DEBIT,4438751767989230,05/01/22,781,YES,1,17319,09/01/08,2010
5728,1644,VISA,CREDIT,4623909080454330,02/01/20,314,YES,2,9400,11/01/16,2016
3089,1644,DISCOVER,CREDIT,6244344461424370,04/01/15,414,YES,2,8900,05/01/11,2014
5525,1644,MASTERCARD,DEBIT,5543479633732950,04/01/21,192,YES,2,9324,11/01/08,2009
3867,1644,VISA,DEBIT,4023733457618410,01/01/24,3,YES,2,8834,07/01/08,2017
3001,1644,MASTERCARD,DEBIT,5998143511839610,05/01/22,174,YES,1,8304,05/01/09,2013
3444,1644,VISA,CREDIT,4715738219735930,07/01/23,643,YES,1,10900,06/01/09,2009
982,967,VISA,CREDIT,4249186321078690,03/01/14,613,YES,2,9300,02/01/00,2006
3118,967,MASTERCARD,DEBIT,5505908551325320,09/01/12,646,YES,1,10946,05/01/12,2012
1570,1929,MASTERCARD,DEBIT,5950513884296120,02/01/20,729,YES,2,24576,02/01/20,2020
4650,1114,VISA,CREDIT,4417056929607710,10/01/17,693,YES,2,12500,09/01/07,2013
4246,1114,MASTERCARD,DEBIT (PREPAID),5694461259251000,01/01/24,86,YES,2,40,08/01/08,2009
4325,1114,MASTERCARD,DEBIT,5620106433417050,11/01/24,339,YES,2,21408,08/01/10,2015
1029,1087,MASTERCARD,DEBIT,5403500140212670,02/01/20,642,NO,1,9433,02/01/04,2009
3266,1087,AMEX,CREDIT,345938557402151,11/01/20,382,YES,2,7400,06/01/04,2006
1571,95,MASTERCARD,DEBIT,5538497557105100,02/01/20,247,YES,1,34858,02/01/20,2020
1848,95,VISA,DEBIT,4184962720948420,02/01/20,526,NO,1,28147,02/01/20,2020
551,1778,MASTERCARD,DEBIT,5640299040746330,08/01/22,259,YES,1,13857,01/01/20,2020
1572,1778,MASTERCARD,DEBIT,5995738761199490,09/01/21,674,YES,2,10236,02/01/20,2020
3770,1031,MASTERCARD,CREDIT,5300090302126880,04/01/24,94,YES,1,15700,07/01/06,2010
130,1031,MASTERCARD,DEBIT,5438397481754730,05/01/21,868,YES,2,25080,01/01/07,2012
2565,1031,MASTERCARD,DEBIT,5477335030821500,06/01/12,801,YES,2,31604,04/01/08,2014
4009,1031,MASTERCARD,CREDIT,5445191857932850,10/01/15,194,YES,2,5600,07/01/13,2013
5698,1031,MASTERCARD,DEBIT,5179089621739030,03/01/22,274,YES,1,16220,11/01/14,2014
3002,1031,MASTERCARD,DEBIT,5984945879573910,11/01/21,289,YES,1,44568,05/01/09,2011
196,1031,MASTERCARD,CREDIT,5301525411053270,07/01/12,424,YES,2,12500,01/01/09,2009
4714,1031,MASTERCARD,CREDIT,5972887381229030,04/01/15,441,YES,2,12200,09/01/09,2009
1849,788,VISA,DEBIT,4771614681971760,06/01/21,353,YES,2,27220,02/01/20,2020
1573,788,MASTERCARD,DEBIT,5109840055437730,12/01/24,456,YES,2,14303,02/01/20,2020
3571,728,VISA,DEBIT,4434350524306820,08/01/20,920,YES,2,10289,06/01/13,2013
1174,728,MASTERCARD,DEBIT,5206347664104990,06/01/19,337,YES,2,10618,02/01/09,2009
3421,728,MASTERCARD,DEBIT,5554817119459370,05/01/10,894,YES,2,10909,06/01/09,2009
1246,1639,VISA,DEBIT,4973656988526720,02/01/23,703,YES,2,31554,02/01/10,2010
807,1587,VISA,DEBIT,4600575353397280,02/01/20,105,YES,1,35148,01/01/20,2020
3996,1587,MASTERCARD,DEBIT,5638793020721460,02/01/20,531,YES,2,35968,07/01/12,2012
3034,1587,AMEX,CREDIT,343245906110440,07/01/22,728,YES,1,30900,05/01/10,2016
5308,1883,VISA,DEBIT,4745291753757740,12/01/17,291,YES,1,22122,10/01/15,2015
4551,1883,MASTERCARD,DEBIT,5391562008232880,01/01/23,139,YES,1,21240,09/01/04,2006
4865,1883,VISA,DEBIT,4114185411174500,07/01/23,606,YES,2,33181,09/01/13,2013
3401,1883,VISA,CREDIT,4971073775593250,11/01/16,354,YES,2,13900,06/01/08,2008
2773,712,VISA,DEBIT,4891475179534970,12/01/18,326,YES,2,18316,04/01/17,2017
3615,712,VISA,DEBIT,4047431792511850,05/01/24,615,YES,1,14858,06/01/16,2016
5506,712,VISA,DEBIT,4167964897226160,10/01/22,954,YES,1,21414,11/01/07,2008
4758,712,DISCOVER,CREDIT,6443318322155670,07/01/21,518,YES,1,14900,09/01/10,2010
3804,712,MASTERCARD,DEBIT,5400865230848610,06/01/20,591,YES,1,12992,07/01/07,2015
4247,1414,MASTERCARD,CREDIT,5954521242015500,02/01/20,394,YES,1,8300,08/01/08,2013
2057,1414,MASTERCARD,DEBIT (PREPAID),5376758306260430,04/01/11,26,YES,1,56,03/01/04,2008
2205,1414,VISA,DEBIT,4952408792507240,09/01/23,78,YES,2,5283,03/01/08,2010
2077,1414,DISCOVER,CREDIT,6669631772050770,03/01/12,182,YES,2,10600,03/01/05,2008
552,243,MASTERCARD,DEBIT,5795511997395930,03/01/23,987,YES,1,5158,01/01/20,2020
4475,146,VISA,DEBIT,4778924908010470,02/01/21,656,YES,1,30320,08/01/18,2018
1143,146,MASTERCARD,CREDIT,5895121423095410,11/01/22,726,YES,1,14200,02/01/08,2011
2470,146,VISA,DEBIT,4417507914154980,03/01/21,178,YES,1,28911,04/01/04,2011
1574,715,MASTERCARD,DEBIT,5098630896285800,04/01/23,18,YES,2,65185,02/01/20,2020
6141,715,MASTERCARD,DEBIT,5369522792349410,08/01/22,597,YES,1,36570,12/01/19,2019
5858,1489,MASTERCARD,DEBIT,5815399624686160,12/01/06,896,YES,1,14138,12/01/06,2011
1850,1232,VISA,DEBIT,4515472056993650,06/01/20,464,YES,1,21752,02/01/20,2020
808,1232,VISA,DEBIT,4009703334177340,06/01/20,922,YES,2,23137,01/01/20,2020
5469,842,VISA,DEBIT,4212985133165350,01/01/21,884,YES,1,32808,11/01/06,2012
553,486,MASTERCARD,DEBIT,5961241054000880,02/01/20,108,NO,1,29674,01/01/20,2020
4993,763,VISA,CREDIT,4000393241453100,10/01/21,408,YES,2,24300,10/01/03,2007
5393,154,VISA,DEBIT,4900806445604250,01/01/24,23,YES,2,17280,11/01/03,2014
4340,154,VISA,DEBIT,4287822159932210,11/01/22,878,YES,2,4660,08/01/10,2013
159,154,MASTERCARD,DEBIT,5175111743032890,03/01/11,151,YES,2,12557,01/01/08,2013
5703,704,VISA,DEBIT,4643473532096410,03/01/24,281,YES,2,49425,11/01/14,2014
4010,704,MASTERCARD,DEBIT,5696951093879550,02/01/24,206,YES,1,47330,07/01/13,2013
3997,704,MASTERCARD,DEBIT,5317790276482200,02/01/20,205,YES,2,50774,07/01/12,2012
2168,704,AMEX,CREDIT,364780102699868,12/01/22,611,YES,1,22800,03/01/08,2008
5387,704,MASTERCARD,DEBIT,5036311337651630,12/01/09,979,YES,2,75640,11/01/03,2009
2945,704,VISA,DEBIT,4463424589377220,12/01/24,763,YES,1,65540,05/01/07,2012
1851,1409,VISA,DEBIT,4157877736359760,09/01/23,927,YES,2,16998,02/01/20,2020
809,1601,VISA,CREDIT,4520782324393280,02/01/23,938,YES,2,12300,01/01/20,2020
1852,1601,VISA,CREDIT,4483016880530870,05/01/21,825,NO,1,17100,02/01/20,2020
226,729,MASTERCARD,DEBIT,5279503639469020,02/01/20,613,YES,2,23039,01/01/10,2010
298,729,MASTERCARD,DEBIT,5279484044685390,04/01/23,166,YES,1,17795,01/01/12,2012
2217,729,MASTERCARD,CREDIT,5958667117657310,12/01/22,906,YES,2,9000,03/01/09,2011
5507,729,VISA,DEBIT,4850099627830730,05/01/08,361,YES,1,14424,11/01/07,2010
3905,729,VISA,CREDIT,4367249512395500,08/01/22,956,YES,2,5700,07/01/09,2011
4024,729,MASTERCARD,DEBIT,5219693851377220,12/01/14,164,NO,1,14626,07/01/14,2014
1306,1016,VISA,CREDIT,4720586956662000,01/01/23,320,YES,1,200,02/01/12,2012
5883,1016,MASTERCARD,DEBIT,5470825522118880,07/01/21,682,YES,1,282,12/01/07,2009
2086,1016,MASTERCARD,DEBIT,5573795199148990,12/01/19,547,YES,2,350,03/01/05,2011
4771,1214,MASTERCARD,DEBIT,5937904364088530,08/01/20,832,NO,2,42537,09/01/10,2010
5508,1214,VISA,DEBIT,4968168260037250,05/01/21,607,YES,1,21073,11/01/07,2011
1404,1760,AMEX,CREDIT,356719617570025,05/01/22,536,YES,1,14600,02/01/20,2020
1575,1760,MASTERCARD,DEBIT,5416703809937280,10/01/24,938,YES,2,10722,02/01/20,2020
1853,927,VISA,DEBIT,4095066683929900,02/01/24,892,NO,2,27618,02/01/20,2020
4809,927,MASTERCARD,DEBIT,5118587392070710,04/01/20,847,YES,1,27180,09/01/11,2011
554,1667,MASTERCARD,DEBIT,5421616899749760,01/01/20,724,YES,2,10522,01/01/20,2020
5379,1796,MASTERCARD,DEBIT,5346072026592580,04/01/20,558,NO,2,18555,11/01/02,2011
3998,1796,MASTERCARD,DEBIT,5419562718481390,11/01/20,119,NO,1,16746,07/01/12,2012
4850,1796,MASTERCARD,DEBIT,5363296926225050,02/01/18,610,YES,1,15974,09/01/13,2013
2964,179,MASTERCARD,DEBIT,5078628761076720,11/01/24,417,YES,2,17417,05/01/08,2009
1854,179,VISA,DEBIT,4275777560156840,05/01/22,497,YES,2,519,02/01/20,2020
5831,395,MASTERCARD,CREDIT,5128363217409050,07/01/09,544,YES,1,11500,12/01/05,2013
3950,395,VISA,CREDIT,4544634327077880,08/01/22,761,YES,1,10100,07/01/10,2011
5192,395,MASTERCARD,DEBIT,5220458045937940,08/01/14,915,YES,2,26174,10/01/10,2011
2027,395,VISA,CREDIT,4851388792432580,02/01/24,137,YES,2,16400,03/01/01,2011
1855,513,VISA,CREDIT,4667535072590500,09/01/20,606,YES,1,8000,02/01/20,2020
810,513,VISA,CREDIT,4664728417615620,11/01/21,869,YES,2,9800,01/01/20,2020
1354,513,MASTERCARD,DEBIT,5974986702403540,09/01/21,939,YES,1,24645,02/01/15,2015
6139,513,VISA,DEBIT,4535668224287780,12/01/18,691,YES,2,14805,12/01/18,2018
4618,187,VISA,CREDIT,4508583693612520,01/01/19,224,NO,1,3100,09/01/06,2006
2483,491,MASTERCARD,DEBIT,5101946899181160,03/01/24,990,YES,2,6710,04/01/05,2013
3236,491,MASTERCARD,DEBIT,5438809137996730,03/01/18,668,YES,2,7176,06/01/02,2012
2050,491,VISA,CREDIT,4307361097049950,08/01/21,775,YES,2,8000,03/01/03,2008
2021,1153,MASTERCARD,DEBIT (PREPAID),5026167712266470,09/01/24,271,YES,2,64,03/01/01,2006
3906,377,VISA,CREDIT,4962400888198870,09/01/22,266,YES,2,16400,07/01/09,2009
4669,377,MASTERCARD,DEBIT,5022081495088080,10/01/22,893,YES,2,2536,09/01/08,2008
1175,377,MASTERCARD,DEBIT,5009400051376020,11/01/23,417,YES,1,30403,02/01/09,2014
4602,377,MASTERCARD,DEBIT,5870688639058020,02/01/24,916,NO,1,32636,09/01/06,2016
3003,377,MASTERCARD,DEBIT,5070774990129710,09/01/20,210,YES,2,2536,05/01/09,2009
3176,850,MASTERCARD,DEBIT,5981401699297030,02/01/20,754,YES,2,23072,05/01/16,2016
5699,850,MASTERCARD,DEBIT,5944442565470170,06/01/22,246,YES,1,20881,11/01/14,2014
3017,1186,VISA,DEBIT,4845063997012950,01/01/21,278,YES,1,12325,05/01/09,2009
61,1186,VISA,DEBIT (PREPAID),4684695086265300,09/01/22,621,YES,1,47,01/01/04,2013
2946,1186,VISA,DEBIT,4731388951338390,11/01/20,782,YES,2,3433,05/01/07,2007
3306,1694,VISA,CREDIT,4867107450868590,05/01/24,494,YES,1,16900,06/01/05,2014
5032,1694,VISA,DEBIT (PREPAID),4932238574894060,01/01/21,185,YES,2,31,10/01/05,2013
5944,1694,VISA,CREDIT,4020990480968520,02/01/24,94,YES,2,17700,12/01/08,2011
5288,1694,MASTERCARD,DEBIT,5689380221189220,11/01/16,656,NO,1,23995,10/01/14,2014
3079,1694,VISA,CREDIT,4325110497566620,12/01/24,658,YES,1,16900,05/01/10,2010
5668,716,MASTERCARD,DEBIT (PREPAID),5494077855460520,07/01/13,855,NO,1,60,11/01/12,2012
811,716,VISA,CREDIT,4295673364937230,01/01/23,900,YES,1,7000,01/01/20,2020
555,716,MASTERCARD,DEBIT,5513976299775150,03/01/23,404,YES,2,7139,01/01/20,2020
3965,716,DISCOVER,CREDIT,6849688773737180,03/01/24,590,YES,2,5200,07/01/11,2011
556,716,MASTERCARD,DEBIT,5169449886762700,09/01/21,443,YES,1,10199,01/01/20,2020
4715,716,MASTERCARD,CREDIT,5168351147755520,02/01/24,700,YES,1,9800,09/01/09,2009
5604,1131,MASTERCARD,DEBIT,5120921074394350,05/01/21,974,YES,2,21417,11/01/10,2010
3093,1131,MASTERCARD,CREDIT,5477242500035900,07/01/23,908,YES,1,14600,05/01/11,2018
4378,1131,VISA,DEBIT,4410510990382780,05/01/23,405,NO,2,23898,08/01/11,2011
3347,1131,MASTERCARD,CREDIT,5677631162329480,11/01/07,707,YES,2,18200,06/01/07,2008
3052,1719,MASTERCARD,DEBIT,5649993743023410,05/01/22,600,YES,2,16034,05/01/10,2010
2058,1719,MASTERCARD,DEBIT,5034070490953220,03/01/22,285,YES,2,24775,03/01/04,2010
4942,1719,MASTERCARD,DEBIT,5079874786244950,06/01/22,200,YES,2,1976,10/01/00,2008
557,254,MASTERCARD,CREDIT,5786727394117630,04/01/24,230,YES,2,15900,01/01/20,2020
1247,254,VISA,DEBIT,4817071694522150,06/01/20,185,YES,2,27623,02/01/10,2018
1576,254,MASTERCARD,DEBIT,5752088223667730,12/01/21,728,YES,1,17584,02/01/20,2020
2717,226,MASTERCARD,DEBIT,5392117170606250,03/01/18,949,YES,1,56640,04/01/13,2013
1856,226,VISA,DEBIT,4250276478482510,10/01/22,648,YES,1,39553,02/01/20,2020
812,226,VISA,DEBIT,4042421261212780,10/01/22,437,YES,2,42218,01/01/20,2020
4834,1307,MASTERCARD,CREDIT,5948740039365070,05/01/21,950,YES,1,21900,09/01/12,2012
5912,1307,VISA,CREDIT,4462200560023800,01/01/14,58,YES,2,18700,12/01/07,2009
2810,1307,VISA,CREDIT,4757620010538960,02/01/21,258,YES,2,29200,05/01/00,2010
3730,1307,DISCOVER,CREDIT,6894665401576470,06/01/24,882,YES,1,26600,07/01/05,2009
111,1307,VISA,DEBIT,4212262433992060,10/01/21,186,YES,2,17280,01/01/06,2012
5060,1095,VISA,DEBIT,4264613897925470,02/01/20,66,YES,1,14761,10/01/06,2011
335,1095,VISA,DEBIT,4476982543719360,08/01/22,789,YES,1,15158,01/01/14,2014
4691,1095,VISA,DEBIT,4761404556606270,06/01/21,579,YES,1,16464,09/01/08,2009
5461,1095,MASTERCARD,DEBIT,5157599614216840,11/01/17,354,YES,2,19100,11/01/06,2007
5669,1095,MASTERCARD,DEBIT,5162155568271000,03/01/22,367,YES,1,19332,11/01/12,2012
5150,1729,MASTERCARD,DEBIT,5028193312710760,01/01/20,644,YES,2,39431,10/01/09,2016
4634,1466,MASTERCARD,CREDIT,5801402411608920,10/01/24,190,NO,1,9800,09/01/07,2015
5884,1466,MASTERCARD,DEBIT,5946854129119700,09/01/20,405,YES,1,1866,12/01/07,2014
6055,1226,VISA,DEBIT (PREPAID),4856808577039430,10/01/24,49,YES,1,64,12/01/11,2011
4159,1226,MASTERCARD,CREDIT,5191953132741850,04/01/21,7,YES,2,9600,08/01/05,2013
2231,1226,VISA,DEBIT,4703449084120210,06/01/23,540,YES,1,10000,03/01/09,2012
4126,1755,DISCOVER,CREDIT,6489729869810930,03/01/21,894,YES,1,7600,08/01/04,2011
998,1755,MASTERCARD,DEBIT (PREPAID),5346535957222080,09/01/24,883,YES,2,44,02/01/02,2012
4228,1755,VISA,DEBIT,4467616812518970,10/01/20,60,YES,1,12519,08/01/07,2009
2857,1755,MASTERCARD,DEBIT,5658596727246390,02/01/10,436,YES,1,4067,05/01/04,2020
1248,1755,VISA,DEBIT,4353998165821080,10/01/16,159,YES,2,367,02/01/10,2015
1315,1755,MASTERCARD,CREDIT,5560819053137810,09/01/17,173,YES,2,9400,02/01/13,2013
558,475,MASTERCARD,DEBIT,5377432030711900,01/01/22,246,YES,1,15579,01/01/20,2020
4975,1956,VISA,CREDIT,4208305792316900,09/01/06,135,YES,1,11500,10/01/02,2009
5642,1956,DISCOVER,CREDIT,6679312666731130,09/01/21,558,NO,2,9500,11/01/11,2011
1125,1956,VISA,DEBIT,4898677117108640,01/01/23,802,YES,1,13356,02/01/07,2007
2451,1956,VISA,DEBIT,4727180781671600,02/01/20,986,YES,1,16385,04/01/03,2011
320,706,VISA,CREDIT,4395042092797750,11/01/23,115,YES,2,12500,01/01/13,2013
4284,706,AMEX,CREDIT,328201278531872,05/01/17,545,YES,1,13700,08/01/09,2013
5114,474,MASTERCARD,DEBIT,5786077092120630,10/01/21,819,YES,1,37303,10/01/08,2011
2493,474,VISA,CREDIT,4700082044427650,04/01/15,487,YES,1,16900,04/01/05,2014
3844,474,MASTERCARD,DEBIT,5171516474516120,11/01/20,781,YES,2,33723,07/01/08,2010
4034,474,DISCOVER,CREDIT,6646752478037210,09/01/22,583,YES,2,14600,07/01/15,2015
2218,474,MASTERCARD,DEBIT,5707467948750610,03/01/22,233,YES,1,38084,03/01/09,2010
5845,474,VISA,CREDIT,4920320482307220,01/01/21,328,YES,2,22300,12/01/05,2014
5406,1259,MASTERCARD,DEBIT,5789225518676860,11/01/24,375,YES,2,62760,11/01/04,2010
3422,1259,MASTERCARD,DEBIT (PREPAID),5018503647518450,06/01/22,319,YES,1,62,06/01/09,2009
5913,1259,VISA,DEBIT (PREPAID),4998693162966560,08/01/23,839,YES,1,76,12/01/07,2011
2045,1259,MASTERCARD,DEBIT,5932390608727770,04/01/14,612,YES,1,98334,03/01/03,2007
3289,1259,MASTERCARD,DEBIT,5681560415834990,04/01/21,699,YES,2,141391,06/01/05,2005
2006,1259,VISA,DEBIT,4606036624560530,07/01/22,40,YES,1,78790,03/01/97,2011
3384,320,MASTERCARD,DEBIT,5421302444823980,09/01/24,889,NO,2,15292,06/01/08,2011
1144,320,MASTERCARD,DEBIT,5621833591257810,10/01/12,690,YES,3,11696,02/01/08,2015
1405,93,AMEX,CREDIT,338538414564400,09/01/24,557,YES,2,11400,02/01/20,2020
1577,93,MASTERCARD,DEBIT (PREPAID),5469525970132470,02/01/20,372,YES,2,0,02/01/20,2020
6028,93,VISA,DEBIT,4476003414984390,01/01/24,865,YES,2,10198,12/01/10,2013
6091,93,VISA,CREDIT,4231335586694000,02/01/21,441,YES,1,1800,12/01/13,2013
6001,1182,MASTERCARD,DEBIT,5751184311438390,12/01/21,718,YES,1,5716,12/01/10,2020
2852,150,DISCOVER,CREDIT,6252296592576200,05/01/20,976,YES,3,22400,05/01/04,2015
2505,150,MASTERCARD,DEBIT,5331973058778540,09/01/21,39,YES,2,16872,04/01/06,2010
5775,150,VISA,DEBIT,4566084725252870,06/01/18,347,YES,2,7202,12/01/01,2016
1578,1327,MASTERCARD,DEBIT,5190283651450150,11/01/22,789,YES,1,15516,02/01/20,2020
1579,1327,MASTERCARD,DEBIT,5392366156419130,08/01/21,97,YES,1,18462,02/01/20,2020
5019,784,DISCOVER,CREDIT,6314230753727330,08/01/23,102,YES,1,7800,10/01/05,2008
347,784,MASTERCARD,DEBIT (PREPAID),5890249738384580,11/01/22,136,YES,2,64,01/01/15,2015
3373,784,AMEX,CREDIT,374653971503597,08/01/23,358,YES,2,15400,06/01/08,2015
4987,784,MASTERCARD,DEBIT (PREPAID),5985099169659260,02/01/12,13,YES,1,12,10/01/03,2012
1580,1471,MASTERCARD,CREDIT,5171329824996070,02/01/24,23,YES,1,5900,02/01/20,2020
3094,1471,MASTERCARD,CREDIT,5155511243348830,02/01/20,151,YES,1,7900,05/01/11,2011
1581,367,MASTERCARD,DEBIT (PREPAID),5049338760336900,04/01/22,43,NO,1,83,02/01/20,2020
1582,367,MASTERCARD,CREDIT,5395773293219040,04/01/24,11,YES,2,6200,02/01/20,2020
4326,1050,MASTERCARD,DEBIT,5044933895270370,04/01/22,812,YES,2,2072,08/01/10,2010
3472,1050,MASTERCARD,DEBIT,5254337924232890,07/01/24,93,YES,2,10224,06/01/10,2016
5214,1050,VISA,DEBIT (PREPAID),4475716128209820,11/01/19,237,YES,2,49,10/01/10,2010
2661,207,VISA,CREDIT,4842107930686430,01/01/22,786,YES,1,7700,04/01/10,2010
2506,207,MASTERCARD,DEBIT,5584705161928720,05/01/23,188,YES,1,16266,04/01/06,2007
2143,207,MASTERCARD,DEBIT (PREPAID),5657038959779900,12/01/15,742,YES,2,9,03/01/07,2015
2260,207,VISA,DEBIT,4149979947275480,02/01/21,426,YES,2,5141,03/01/10,2010
385,207,VISA,CREDIT,4612008256325590,09/01/22,929,YES,1,5800,01/01/19,2019
1583,1838,MASTERCARD,DEBIT,5230052090763940,06/01/24,621,YES,2,1990,02/01/20,2020
